id,sla,overdue,x,y,type
101001083936,10.0,-5.84,3126906.98,13862392.33,3.0
101000949292,25.0,104.92,3050732.87,13815033.08,3.0
11587541-101000874650,15.0,-14.94,3009628.58,13849809.85,3.0
101001026123,4.0,1.91,3084295.27,13822406.06,3.0
284975-101001149944,180.0,-179.99,3131848.67448,13812589.78444,3.0
101001022634,12.0,-5.38,3106220.57,13823421.91,3.0
101000876948,29.0,-26.72,3130615.46,13806054.57,3.0
11658069-101001075709,30.0,-28.24,3047823.01,13835017.03,3.0
274843-101000944590,176.0,-27.74,3101546.53,13873491.61,3.0
11588909-101000878078,1.0,-0.82,3133506.96,13813025.13,3.0
11654511-101001065016,3.0,-1.99,3086857.1,13800452.29,3.0
11675137-101001122805,14.0,-13.26,3142088.6,13835621.28,3.0
11715248-101001230567,2.0,-1.79,3143013.97793,13863994.00709,3.0
11657144-101001073020,35.0,-30.56,3081382.11,13813762.18,3.0
101000946105,14.0,3.02,3103490.95,13846766.21,3.0
101001166629,12.0,-3.18,3143260.13262,13866222.21983,3.0
101000895953,7.0,-1.22,3091276.68,13842434.12,3.0
11607518-101000922313,40.0,-39.29,3095144.59,13806466.42,3.0
101001072004,4.0,-1.41,3075543.82,13817347.63,3.0
11715371-101001230916,18.0,-3.17,3147547.7816,13844770.72992,2.0
274205-101000953446,180.0,-37.78,3088280.69,13789227.2,3.0
101001211499,4.0,-1.97,3165446.32086,13788280.75465,3.0
11661732-101001086078,20.0,-17.41,3078184.86,13835244.18,3.0
0-101001155505,180.0,-160.76,3118331.09784,13840477.37236,3.0
11592322-101000885486,15.0,-14.37,3046384.42,13810886.54,3.0
11665981-101001097359,14.0,-13.08,3090985.3,13882152.22,3.0
11627252-101000980929,14.0,-12.3,3157524.75,13797850.94,3.0
11674582-101001121105,20.0,-19.18,3132391.32,13798682.81,3.0
11653974-101001063344,2.0,-1.76,3063077.42,13829607.58,3.0
101001079155,4.0,3.24,3144100.78,13893325.09,3.0
101001003421,4.0,-3.93,3135780.98,13849840.18,3.0
11700020-101001189546,2.0,-1.02,3108329.3206,13852404.77108,3.0
11706442-101001207033,30.0,-28.81,3120364.80998,13818986.2034,3.0
285862-101001155714,180.0,561.03,3126158.38796,13865156.51264,3.0
0-101001148555,180.0,-173.05,3074737.38,13778408.33,3.0
101001053857,10.0,3.35,3133633.17,13853511.76,3.0
11670430-101001109558,7.0,-13.96,3141160.22,13814869.75,3.0
11665312-101001095336,1.0,-0.84,3115349.96,13829279.9,3.0
11648043-101001047430,10.0,9.27,3121559.8,13802801.85,3.0
11685560-101001150650,15.0,-14.93,3089965.5381,13842003.325020002,3.0
274592-101000967859,153.0,740.12,3050575.71,13815474.4,3.0
101001097320,10.0,-3.04,3142155.37,13850659.41,3.0
101001166552,7.0,2.05,3168086.72995,13847971.21925,3.0
101001074083,4.0,-0.07,3082069.57,13800825.14,3.0
101001142971,19.0,-0.3,3136148.72,13821376.1,3.0
101000992316,4.0,-0.35,3147725.94,13833437.12,3.0
11591216-101000883100,14.0,-12.12,3098400.04,13837828.86,3.0
11701325-101001193758,30.0,-27.42,3109945.07032,13900484.95117,3.0
11608835-101000926062,35.0,-34.89,3164255.81,13811159.64,3.0
101001156575,29.0,-30.0,3107972.049,13784600.46312,3.0
11701464-101001194001,14.0,-12.23,3075776.8962,13807751.76229,3.0
101001102619,42.0,-35.24,3147504.82066,13813380.323539998,3.0
101001077710,5.0,-13.09,3151401.02,13871750.31,3.0
11680571-101001136886,15.0,-14.39,3097397.64,13830301.72,3.0
11647760-101001046554,14.0,-12.12,3132000.56,13864845.43,3.0
11620789-101000961683,2.0,-1.71,3155344.23,13826930.68,3.0
11632975-101000997198,14.0,-13.77,3042103.29,13844512.03,3.0
101000994967,10.0,-6.85,3139378.46,13868739.47,3.0
101000909826,4.0,-3.13,3097771.82,13833523.73,3.0
101001005824,29.0,-26.17,3072426.71,13800602.85,3.0
11680394-101001136359,30.0,-29.22,3119058.03,13803601.11,3.0
11713198-101001225005,2.0,-1.46,3046264.75312,13837525.51639,3.0
11591729-101000884356,3.0,-2.9,3130877.47,13827396.14,3.0
11689467-101001161718,60.0,-3.14,3095043.11915,13782574.04624,3.0
0-101001145972,25.0,-22.03,3086469.01,13805406.24,3.0
101001069311,10.0,-9.79,3127033.86,13803324.1,3.0
101001001853,10.0,-9.8,3141850.84,13808702.37,3.0
101000931454,10.0,-6.12,3113933.67,13856356.81,3.0
9314-101000969794,1.0,-2.8,3095193.96402,13934935.43711,2.0
101000916678,21.0,-20.13,3074462.93,13856730.15,3.0
101001159088,24.0,0.06,3105370.87901,13843009.10155,3.0
278810-101001045603,176.0,-110.38,3152677.83,13795585.78,3.0
241708-101001028143,75.0,-71.33,3083876.85,13864111.57,3.0
101001112087,7.0,-169.02,3056308.69,13836821.29,3.0
101001066959,4.0,18.98,3110313.2,13851529.32,3.0
101001205847,24.0,26.09,3128523.31203,13851233.75505,3.0
11620811-101000961765,2.0,-1.73,3132476.92,13809451.43,3.0
11711023-101001219439,2.0,-1.81,3069305.83499,13851916.46825,3.0
11686468-101001152994,14.0,-13.8,3128560.49962,13792983.23376,3.0
101001029939,7.0,1.09,3106383.29,13832828.2,3.0
11624791-101000973678,15.0,-6.09,3169201.76,13846822.76,3.0
101000961814,10.0,-7.86,3161227.76,13855841.94,3.0
11657842-101001075108,15.0,-12.15,3171830.43,13951114.19,3.0
101001192736,1.0,-2.95,3077563.16001,13810217.21143,3.0
11649952-101001052392,15.0,-14.94,3078054.31,13797711.39,3.0
11675303-101001123281,1.0,-0.84,3081988.4,13879198.64,3.0
11601464-101000906751,1.0,-0.62,3143468.15,13864011.85,3.0
11598955-101000900167,40.0,-39.92,3040105.57,13836601.02,3.0
101001229623,7.0,-176.24,3083880.1149,13834476.675379997,3.0
11615698-101000946015,14.0,-13.91,3135524.05,13858130.04,3.0
101001071841,4.0,-1.16,3078189.57,13819534.32,3.0
101001141070,19.0,-15.13,3093384.69,13793501.05,3.0
101000958531,7.0,-3.45,3072339.77,13863050.99,3.0
11702620-101001197341,30.0,-28.72,3111575.62119,13836048.56495,3.0
11654467-101001064880,14.0,-13.96,3137992.36,13794586.79,3.0
11595531-101000892647,35.0,-33.12,3106777.49,13838272.64,3.0
11644169-101001035040,15.0,-14.96,3084092.45,13829278.7,3.0
11611447-101000933038,14.0,-12.81,3089162.40825,13832598.28497,2.0
101000891301,7.0,3.04,3115231.01,13836083.79,3.0
11661370-101001084966,21.0,-19.86,3108385.08,13850990.32,3.0
11713495-101001226012,7.0,-6.88,3087515.918,13831370.60744,3.0
101001122896,4.0,1.84,3112571.18,13840111.52,3.0
11588199-101000876254,30.0,-29.92,3148045.24,13818391.3,3.0
101001232919,10.0,-9.51,3134324.82996,13838688.234540002,3.0
101001117300,10.0,-5.05,3155139.29,13873495.54,3.0
0-101001068485,180.0,-96.8,3122934.28,13849787.95,3.0
0-101001005208,180.0,-89.86,3120668.26,13800630.38,3.0
11692305-101001169088,10.0,-8.79,3065520.76054,13858885.83752,3.0
11591889-101000884756,2.0,-0.92,3122034.69,13805173.2,3.0
11614437-101000942046,20.0,-2.71,3119444.26,13821255.44,3.0
814247-101001001464,14.0,8.63,3081672.92,13811321.02,3.0
11620142-101000959735,2.0,-1.87,3098432.85,13836463.37,3.0
101001081831,5.0,2.14,3111946.81,13866142.41,3.0
101000883440,12.0,-6.11,3139342.76,13807523.24,3.0
101001041534,4.0,-1.81,3103026.08,13884711.31,3.0
101001117318,10.0,-2.9,3068688.71,13830957.15,3.0
101000920258,12.0,-5.81,3111107.85,13798252.85,3.0
101001040284,12.0,-6.2,3076309.2,13797768.61,3.0
101001165487,4.0,-2.61,3065241.77422,13860297.19624,3.0
101001212830,24.0,10.88,3075734.37332,13818380.10291,3.0
101001030071,4.0,-2.85,3108734.04,13836757.97,3.0
101001196211,4.0,2.19,3069631.79924,13829287.84783,3.0
101001149902,10.0,-7.02,3078664.53117,13799405.454179997,3.0
11708783-101001213521,14.0,-11.08,3081755.94658,13865085.67649,3.0
101001073958,10.0,-2.98,3173836.12,13843475.48,3.0
11681101-101001138391,14.0,-13.89,3103438.62,13848260.6,3.0
11595604-101000892771,1.0,0.02,3168427.53,13787447.92,3.0
11595797-101000893136,30.0,-27.48,3133557.41,13876449.53,3.0
11645936-101001040989,7.0,-3.92,3068479.84,13808888.48,3.0
11707164-101001208992,15.0,-14.95,3050451.53314,13804416.62329,3.0
11663110-101001089812,40.0,-39.35,3076134.18,13811638.56,3.0
11632902-101000996949,20.0,-19.11,3066036.02,13815162.2,3.0
0-101000963663,180.0,-47.82,3156407.82,13878741.33,3.0
101001091614,10.0,-7.04,3060352.31,13864715.73,3.0
15460-101001073262,1.0,-2.49,3117149.2128,13852794.52407,2.0
101001002891,4.0,-1.45,3057644.12,13822471.85,3.0
101001081691,14.0,-11.13,3077665.1,13879622.48,3.0
11599460-101000901511,18.0,-8.9,3039069.82,13841644.12,3.0
11617630-101000951812,60.0,-58.6,3108853.94,13856492.79,3.0
16888-101001095811,1.0,-2.66,3109647.08921,13864241.80012,2.0
101001164083,4.0,-3.97,3027699.66657,13849270.93745,3.0
101001032708,10.0,-1.85,3097182.61,13805190.86,3.0
11671288-101001112234,15.0,-14.99,3055377.01,13846936.91,3.0
11667104-101001096269,2.0,2.26,3062578.17,13856609.57,3.0
101001186888,4.0,-0.75,3194525.25057,13778740.86067,3.0
12901-101001029229,1.0,-2.63,3126585.86246,13835280.64695,2.0
11588965-101000878197,1.0,-0.08,3044044.6,13826614.15,3.0
0-101001182568,30.0,-16.83,3080310.58759,13830484.25685,3.0
101001031168,7.0,-6.54,3115784.11,13851922.19,3.0
8607-101000962690,1.0,-2.88,3122203.90515,13837220.608579997,2.0
11659295-101001079537,7.0,-5.11,3066292.84,13846142.65,3.0
793397-101000955457,120.0,-4.82,3098475.63,13787851.72,3.0
11645774-101001040482,2.0,-1.9,3129069.59,13816963.13,3.0
101000952264,4.0,-0.39,3175199.87,13782739.73,3.0
101001077036,4.0,-3.08,3133618.14,13879049.02,3.0
11677496-101001129050,10.0,3.51,3140864.56,13815472.78,3.0
101001209751,10.0,-10.0,3067539.06327,13858969.525340002,3.0
0-101001046165,180.0,-12.08,3142252.14,13829469.31,3.0
11601607-101000907013,60.0,-54.45,3113907.7,13836811.85,3.0
274920-101000971417,25.0,94.29,3155426.97,13835679.71,3.0
101001117230,10.0,-2.88,3087296.03,13794974.68,3.0
11617994-101000952960,14.0,-12.81,3117286.12,13849719.34,3.0
11626170-101000977518,40.0,-39.97,3123473.98,13860833.06,3.0
101001072896,21.0,-20.3,3100517.85,13832523.62,3.0
101001184415,24.0,10.04,3118004.11785,13843325.70525,3.0
11685884-101001151297,30.0,-5.22,3108428.57565,13844871.212659998,3.0
101000958921,7.0,-174.95,3073260.13,13824760.86,3.0
11590387-101000881255,14.0,5.59,3055561.61,13815257.77,3.0
0-101000981506,180.0,-54.87,3149321.06,13874489.79,3.0
101001050136,30.0,-37.2,3145951.97,13836185.62,3.0
101000986200,51.0,-105.1,3089823.69,13794857.8,3.0
799127-101000966409,14.0,-10.41,3110118.63211,13834939.41412,2.0
101000929212,4.0,-3.07,3124015.96,13853885.35,3.0
101000911107,4.0,-0.1,3119245.78,13829178.67,3.0
101001095542,19.0,-16.26,3110577.28,13790210.9,3.0
22358-101001192940,1.0,-2.59,3116307.33436,13826486.41187,2.0
8236-101000951214,1.0,-2.99,3050974.2157,13844324.12787,2.0
101001033291,3.0,-29.08,3106985.34,13843367.67,3.0
11603218-101000911141,8.0,1.18,3097135.35,13807620.36,3.0
11630448-101000989344,14.0,-12.91,3157937.94,13810439.66,3.0
11592151-101000885174,14.0,-3.12,3087205.11,13785869.87,3.0
101000960652,4.0,-0.98,3089099.0,13831070.48,3.0
11587987-101000875776,18.0,-8.73,3148523.03,13805549.25,3.0
101001044713,10.0,-8.88,3165417.3,13787662.47,3.0
14492-101001057380,1.0,-2.89,3109291.53764,13839580.83337,2.0
810435-101000993895,14.0,-12.16,3107014.4966,13833720.61572,2.0
11602590-101000909591,1.0,-0.05,3145537.47,13805312.62,3.0
11703745-101001200718,21.0,-18.74,3132674.73975,13878356.550540002,3.0
0-101001069522,180.0,89.05,3051747.8827,13805819.384540003,2.0
101001035709,10.0,-2.73,3068791.8,13827959.09,3.0
101001055999,4.0,-2.3,3104226.76,13845429.57,3.0
11655701-101001068690,15.0,-14.95,3102155.04,13787068.78,3.0
101001073780,10.0,11.93,3083731.45,13792302.36,3.0
11676431-101001126496,3.0,-2.78,3113949.88827,13836923.436979998,2.0
286664-101001164573,180.0,-53.91,3124449.68169,13859526.58735,2.0
11651038-101001055103,15.0,-14.83,3052710.42,13833939.68,3.0
11613198-101000938513,35.0,-34.9,3127610.61,13834186.56,3.0
101001111992,4.0,-3.73,3170041.45,13855532.56,3.0
11623982-101000971136,21.0,-8.71,3108689.77,13852070.53,3.0
11614237-101000941395,20.0,-19.11,3101719.13,13867485.28,3.0
101000937525,12.0,-5.85,3078073.61,13785135.09,3.0
11698746-101001186572,7.0,-6.93,3071664.32372,13829797.09911,3.0
101000882445,7.0,-6.59,3134376.75,13855025.94,3.0
101001147334,10.0,-3.84,3143931.9,13889619.82,3.0
11712240-101001222474,2.0,-1.97,3155228.13986,13855599.829980003,3.0
11665472-101001095751,14.0,-8.18,3087829.46,13790062.48,3.0
913091-101001190641,14.0,14.16,3113533.72685,13837746.70624,3.0
11637933-101001013506,30.0,-1.76,3106266.81,13865986.06,3.0
101001094119,7.0,-178.73,3054070.77,13828690.59,3.0
11651813-101001057425,30.0,-29.96,3098069.66,13812140.24,3.0
101001112276,21.0,-21.0,3089700.22,13776374.9,3.0
11633405-101000998565,8.0,18.01,3117235.53,13877298.35,3.0
101001039293,4.0,-2.83,3110428.36,13783141.25,3.0
101001169416,4.0,-2.9,3103172.23577,13812448.756179998,3.0
101001227401,4.0,-2.84,3067703.08459,13846263.03861,3.0
101001083942,1.0,-2.19,3087855.8,13873308.79,3.0
11673024-101001116781,30.0,-14.9,3107988.42,13869374.18,3.0
11698157-101001184840,20.0,-11.8,3082794.57606,13834049.445260003,3.0
101001029532,5.0,-2.01,3133441.29,13834799.99,3.0
101001092908,24.0,9.95,3110103.26,13855375.52,3.0
11705505-101001205192,1.0,0.06,3128843.30024,13817022.381219998,3.0
101000911954,8.0,-179.51,3145699.53,13883860.11,3.0
19605-101001143685,1.0,-2.42,3114257.60864,13836214.052499998,2.0
0-101001007083,176.0,-91.6,3089881.88,13789620.59,3.0
101001194326,4.0,-3.07,3090339.1174,13813891.40191,3.0
832530-101001038390,14.0,5.93,3111703.70699,13837071.59905,2.0
101000929777,29.0,-21.87,3125846.59,13820887.22,3.0
858190-101001093137,25.0,122.02,3047464.13,13837056.98,3.0
15951-101001081216,1.0,-2.99,3104601.39614,13861791.531180002,2.0
11602007-101000907868,14.0,-11.77,3088672.27,13832420.87,3.0
101001223518,4.0,-2.93,3151144.8662,13844756.42549,3.0
11630780-101000990261,1.0,-0.79,3168107.16,13780908.06,3.0
11658776-101001077837,20.0,-19.0,3088114.74,13871845.34,3.0
101001203593,14.0,0.89,3153840.78502,13808723.79348,3.0
101000998752,14.0,1.15,3115677.12,13837004.3,3.0
101001170230,7.0,-173.8,3136183.07066,13825154.111340003,3.0
11644398-101001035633,1.0,-0.8,3132754.2,13874849.16,3.0
101000930014,7.0,-174.02,3055004.98,13840076.22,3.0
11614737-101000943072,11.0,-10.28,3094038.43,13872187.29,3.0
11706092-101001206283,2.0,-1.21,3102847.6708,13846999.71988,3.0
11654731-101001065766,40.0,-39.26,3053152.88,13850181.9,3.0
101001051945,10.0,34.02,3142564.81,13877583.89,3.0
11661801-101001086272,1.0,-0.86,3047532.96,13839210.44,3.0
101001172590,4.0,-2.08,3090311.96687,13791118.16925,3.0
11654317-101001064369,7.0,-5.31,3069780.61,13830341.79,3.0
101001035646,10.0,-2.7,3129905.57,13873369.95,3.0
11638651-101001015718,1.0,-0.65,3129807.65,13836079.08,3.0
101000993541,10.0,-23.11,3141118.66,13852069.21,3.0
11685913-101001151373,14.0,-13.92,3106434.53895,13794286.88371,3.0
270328-101000891663,25.0,-19.08,3080287.76,13804159.18,3.0
11647876-101001046955,35.0,-29.46,3088654.41,13881526.6,3.0
101001219274,4.0,-0.69,3067634.96137,13851967.69617,3.0
11616983-101000949836,14.0,-8.4,3056121.68,13823069.88,3.0
11601035-101000905687,14.0,-0.07,3124734.61,13831549.56,3.0
0-101001162948,180.0,-174.03,3129027.79495,13834649.153379997,3.0
11650068-101001052625,35.0,-28.08,3084377.41,13801463.35,3.0
0-101000880962,153.0,-174.18,3166701.43,13801306.26,3.0
101001130343,6.0,-3.84,3124323.62,13825879.22,3.0
0-101001146125,25.0,-15.91,3123721.02,13832770.17,3.0
101001199136,24.0,-2.11,3101466.14764,13818836.01735,3.0
11624163-101000971662,30.0,-21.13,3050742.19,13848241.73,3.0
101001114704,4.0,-3.88,3071558.35,13822398.22,3.0
101000960392,4.0,-2.71,3173701.62,13843509.97,3.0
101001002832,4.0,-3.48,3127149.99,13877433.77,3.0
284525-101001128628,25.0,47.8,3136032.48,13861193.86,3.0
11683898-101001145878,35.0,-32.14,3151366.08,13818712.16,3.0
11701102-101001193122,10.0,-9.98,3058315.97443,13801485.53007,3.0
101001022642,12.0,-6.33,3084191.45,13854899.11,3.0
11604778-101000915148,60.0,4.95,3044864.6,13827760.28,3.0
101001007793,19.0,-0.99,3114292.65,13836510.69,3.0
11621737-101000964484,2.0,-1.7,3131615.64,13809976.8,3.0
11593863-101000889226,20.0,24.19,3148316.73,13819878.51,3.0
11706900-101001208209,20.0,-12.92,3090329.87398,13804862.40915,3.0
101001173786,7.0,-5.14,3132940.67787,13837621.1704,3.0
101001199138,30.0,-35.31,3084950.94183,13862641.74503,3.0
11610697-101000931064,8.0,-0.17,3048529.25,13808843.18,3.0
243460-101001053140,75.0,376.99,3116246.11,13856207.83,3.0
289138-101001142526,180.0,879.16,3118262.47,13864532.09,3.0
0-101001108263,176.0,-142.97,3056168.69,13821850.09,3.0
101001082040,10.0,-3.9,3090439.07,13780969.3,3.0
271702-101000893594,176.0,23.25,3129890.4,13807004.37,3.0
11693308-101001172116,14.0,-10.21,3160545.41629,13820370.811859997,3.0
11634689-101001002216,2.0,-0.87,3078568.71,13832220.49,3.0
101000919498,4.0,-2.82,3085411.31,13800338.54,3.0
101001012543,7.0,5.23,3079224.86,13858326.2,3.0
101001232033,4.0,6.0,3122930.90425,13850440.218579998,3.0
11588478-101000876964,10.0,-8.5,3052116.56,13822531.49,3.0
101000923506,7.0,14.84,3101363.52,13855051.91,3.0
101001089874,10.0,0.52,3084436.35,13812844.39,3.0
272513-101000921490,180.0,212.22,3145571.32,13870694.74,3.0
101000905016,21.0,0.0,3168675.84,13796379.05,5.0
11714006-101001227211,10.0,-9.96,3103596.83433,13834387.18048,3.0
101001002284,4.0,-2.97,3130797.4,13835286.51,3.0
101001044346,4.0,-2.98,3048702.93,13804143.07,3.0
11614552-101000942396,7.0,-6.87,3053121.3,13810739.08,3.0
101001218059,4.0,-1.06,3115172.76459,13850715.37157,3.0
101001176520,10.0,-9.28,3144098.89735,13814531.77367,3.0
11622606-101000967013,14.0,-14.0,3084363.53,13871855.94,3.0
0-101001221729,180.0,-229.88,3126376.49447,13819199.30731,3.0
11619980-101000959181,15.0,-13.87,3072978.68,13807451.98,3.0
11683389-101001144415,14.0,-11.8,3082108.13,13780740.67,3.0
0-101000997795,180.0,-82.74,3109406.97,13875891.88,3.0
101000929008,5.0,-18.33,3107075.33,13862533.09,3.0
11589685-101000879480,14.0,-11.82,3141939.51,13917455.98,3.0
11615227-101000944336,40.0,-39.52,3098684.71,13798823.1,3.0
101000917610,19.0,-19.18,3182254.49,13958321.35,3.0
11660207-101001082260,30.0,-17.23,3048660.73,13823057.09,3.0
11712573-101001223344,18.0,-7.86,3109454.94794,13821974.11836,3.0
101001007493,7.0,-174.98,3085445.66,13822320.43,3.0
11617089-101000950187,15.0,-14.12,3159697.03,13819046.8,3.0
101001022354,24.0,-10.02,3059517.8,13844405.3,3.0
11590953-101000882743,2.0,-1.81,3119198.71,13836627.37,3.0
101000953819,7.0,-178.73,3099970.12,13913711.71,3.0
101001085806,180.0,-171.99,3122984.3,13831564.55,3.0
11634466-101001001542,2.0,-1.72,3167143.91,13779750.19,3.0
0-101000915424,180.0,113.84,3122833.82,13806084.82,3.0
279372-101001046016,153.0,-103.91,3135042.19,13809461.08,3.0
11669912-101001108228,21.0,-18.19,3115814.0,13870496.48,3.0
101001080557,10.0,-2.83,3147973.03,13872182.92,3.0
101000998766,4.0,0.96,3090271.76,13782950.6,3.0
101001005479,4.0,-2.87,3151751.34,13877418.6,3.0
11654178-101001063881,20.0,-4.14,3078149.9,13836503.06,3.0
101001212612,4.0,-0.71,3110418.9552,13864630.36769,3.0
101000940505,1.0,-2.95,3150809.63,13810964.6,3.0
11680577-101001136902,15.0,-14.4,3096759.76,13830607.07,3.0
101001113789,4.0,-3.31,3079375.46,13806213.98,3.0
101000974418,12.0,1.16,3116846.37,13870832.79,3.0
11702497-101001196965,7.0,0.18,3093238.91442,13866004.19828,3.0
101001153921,4.0,-3.1,3130800.63228,13846974.71009,3.0
0-101000889209,180.0,-166.07,3170059.5,13845267.48,3.0
0-101000961284,25.0,104.0,3115827.61,13870117.72,3.0
0-101001047279,25.0,16.57,3109966.61,13851470.62,3.0
0-101001150904,180.0,-104.96,3113188.31598,13838448.03503,2.0
101001053496,4.0,-0.21,3116258.9,13857935.37,3.0
11663550-101001090661,1.0,-0.14,3139696.96,13871038.93,3.0
11634825-101001002677,14.0,-13.11,3113408.11,13831708.57,3.0
11652573-101001059688,15.0,-14.81,3101962.13,13858385.38,3.0
101001174284,4.0,-2.61,3143939.26578,13832731.914099997,3.0
101001083664,10.0,-7.79,3099147.15,13812471.21,3.0
11707664-101001210292,35.0,-33.13,3036524.06886,13845952.30761,3.0
11675520-101001123901,1.0,-0.95,3042547.47,13834145.13,3.0
101001233091,4.0,0.0,3088609.0208,13807541.940860003,3.0
287960-101001173941,25.0,-13.17,3116700.87537,13843557.243500002,3.0
101000889833,10.0,-23.96,3171661.41,13802497.94,3.0
278909-101001054885,180.0,-81.81,3123788.63,13833904.74,3.0
101001056770,7.0,-179.07,3071305.16,13820765.81,3.0
0-101001050423,180.0,-66.92,3149427.68,13818371.43,3.0
101000936242,11.0,-6.2,3117566.09,13846800.36,3.0
11636856-101001009577,2.0,-1.23,3076629.87,13824793.85,3.0
285231-101001148728,176.0,-102.14,3141451.96,13893198.83,3.0
11664321-101001092615,15.0,-14.94,3171154.49,13784022.94,3.0
101001061817,4.0,-2.93,3136288.88,13848130.04,3.0
842063-101001057143,14.0,8.82,3140147.89,13837640.15,3.0
282678-101001088262,153.0,646.05,3139024.94,13800435.41,3.0
11607746-101000922896,15.0,-14.92,3099204.8,13891122.37,3.0
101001052662,21.0,0.06,3139855.82,13874475.91,3.0
